section,subsection,page,markers,marker_roles,name,qualifier,address,cross_reference,canvas_fragment,image
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖,General Stationers,Thomson T. D.,,27 Compton st. Brns. sq,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2866,3910,1097,55",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,"Thorpe Thomas,",,178 Piccadilly,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2868,3975,888,55",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,"Tichbourne Mrs. Susan,",,6 Nottingham st,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2876,4032,1087,58",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖,General Stationers,"Tidd John,",,57 Goswell road,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2874,4099,796,57",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†¶,Publishers; Printsellers,"Tilt & Bogue,",,86 Fleet street,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2873,4163,877,58",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖,General Stationers,"Treacher George,",,7 Torrington place,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2874,4227,1041,57",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),c,Bookbinders,Trickett Geo.,,24 Gt. Smith st. Westmnr,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2874,4294,1089,53",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Truman Thos.,,23 Vine st. Hatton garden,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2870,4357,1093,55",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖,General Stationers,"Tucker Richard,",,16 City road,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2872,4422,865,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖,General Stationers,"Turner Caleb,",,"Church street, Hackney",,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2871,4487,1092,53",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Turnour E. H.,,4 Charles st. Covent gar,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2867,4550,1096,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,"Tyas Robert,",,8 Paternoster row,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2870,4613,912,56",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,"Van Voorst John,",,1 Paternoster row,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2871,4679,1034,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖b,General Stationers; Account-book makers,"Varden Wm. Henry,",,154 Boro' High st,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2869,4740,1094,60",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),§,Librarians,Vickers Mrs. Mary A.,,7 Islington green,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2867,4807,1094,55",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),§,Librarians,Vickers Mrs.E.A.,,11Barton st.Westmnr,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2867,4871,1096,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,"Virtue George,",,"26 Ivy lane, Newgate st",,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2868,4935,1094,56",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,"Virtue James,",,"3 Water street, Blackfrs",,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2866,4998,1088,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Wacey J.,foreign,4 Old Broad street,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2866,5060,1096,58",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,Waight BrownlowJ.,,265 High Holborn,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2866,5122,1092,60",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖,General Stationers,"Walker Mrs. Sophia,",,4 Carthusian st,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2866,5191,1048,55",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Walker Wm.,,9 Leathersellers' buildings,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2866,5240,1076,74",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†‖,Publishers; General Stationers,"Walker William,",,196 Strand,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2866,5311,851,61",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,"Waller William,",,188 Fleet street,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2866,5378,909,55",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,Wallis E.,,42Skinnerst. & 32Hi.st.Islntn,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2866,5438,1088,61",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,Walter James & Co.,,91 Fleet street,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2866,5504,988,56",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖a,General Stationers; Newsvenders,Walter Chas. D.,,13 East rd. City rd,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2866,5565,1052,69",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),c,Bookbinders,Walter Wm.,,"7 Star alley, Fenchurch st",,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2866,5631,1085,61",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Walther Dav.,foreign,42 Piccadilly,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2866,5697,1087,58",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖,General Stationers,"Warcup William,",,"4 Broadway, Deptford",,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2866,5757,1089,64",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,Ward Thos. & Co.,,27 Paternoster row,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2866,5824,1064,57",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Warner S.,,"6 Shepherdess walk, City rd",,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2866,5886,1076,64",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,"Mardon John,",,7 Farringdon street,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=611,920,999,55",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),c‖a,Bookbinders; General Stationers; Newsvenders,Markwell John T.,,46 Gr.Titchfield st,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=607,1112,1186,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),§‖a,Librarians; General Stationers; Newsvenders,"Miland John,",,35Chapel st.Grosvenr.p,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=612,1996,1187,73",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‡,Fancy Stationers,"Moore William,",,63 Bishopsgate within,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=608,2767,1149,58",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,"Tanner Brothers,",,6 AmenCoruerP.N.rw,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2876,3138,1115,60",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖b,General Stationers; Account-book makers,"Ollivier John,",,59 Pall mall,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=612,4478,816,60",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),a,Newsvenders,"Onwhyn Joseph,",,4 Catherine st. Strand,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=612,4540,1156,66",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†‖,Publishers; General Stationers,Ostell Thos. & Co.,,83 Leadenhall st,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=601,4737,1076,62",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),§‖a,Librarians; General Stationers; Newsvenders,Paine Geo. R.,,46 High st. Marylebone,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=601,4801,1146,60",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†*,Publishers; Printers,"Palmer E. & Son,",,18 Paternoster row,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=591,4928,1187,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†‖,Publishers; General Stationers,"Smith, Elder & Co.",,65 Cornhill,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2861,578,932,78",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),,,Warner Wm.,,43 Chapel st. Pentonville,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676#xywh=535,527,1890,76",0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),‖,General Stationers,Warren Henry T.,,8 Finsbury pavement,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676#xywh=539,591,1943,77",0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),,,"Warwick Mrs. Anne,",,2 Surrey st. Strand,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676#xywh=546,664,2221,60",0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),†,Publishers,"Washbourne Henry,",,48 Salisbury sq,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676#xywh=538,731,2176,61",0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),†,Publishers,"Watson James,",,15 City rd. Finsbury sq,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676#xywh=538,790,2142,64",0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),†,Publishers,"Weale John,",,59 High Holborn,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676#xywh=538,860,955,57",0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),†,Publishers,Weatherby E. & C. & J.,,7 Oxenden st,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676#xywh=538,923,2229,58",0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),¶,Printsellers,Weedon Hen.,,8 Primrose st. Bishopsgt,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676#xywh=537,981,3384,71",0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),†,Publishers,Wells Thos.,,"15 Crown row, Mile end rd",,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676#xywh=533,1048,2197,66",0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),†,Publishers,Weston J.,,"3 New court, Little Bell alley",,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676#xywh=538,1179,3379,59",0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),‖‡,General Stationers; Fancy Stationers,"Wheatley Miss Jane,",,50 Amwell street,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676#xywh=533,1240,3312,68",0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),,,Wheeler Mrs. E. S.,,15 Motcomb street,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676#xywh=537,1306,2129,61",0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),,,"Wheldon John,",,21 Warwick lane,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676#xywh=538,1377,933,51",0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),,,White G.,,35 Windmill st. Tottnm. ct. rd,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676#xywh=537,1436,3376,60",0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),,,"White Henry,",,350 Oxford street,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676#xywh=534,1505,940,54",0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),‖a,General Stationers; Newsvenders,"White John,",,"2 Devereux court, Strand",,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676#xywh=534,1564,2078,58",0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),c,Bookbinders,"White William,",,89 Piccadilly,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676#xywh=532,1628,906,60",0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),†,Publishers,"Wightman George,",,24 Paternoster row,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676#xywh=533,1757,1936,60",0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),,,"Wilkes Francis,",,"16 Craven street, Strand",,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676#xywh=538,1825,1126,54",0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),,,Wilkes John C.,,20 Bridge st. Southwark,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676#xywh=538,1886,2264,54",0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),†,Publishers,Wilkes Rt.,,22 Northumberland st. Strd,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676#xywh=537,1949,3384,61",0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),,,"Williams Daniel,",,44 Holywell st. Strand,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676#xywh=534,2015,1134,54",0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),,,Williams Edw.P.,,5 New Bridge st.Blkfrs,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676#xywh=534,2077,1134,55",0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),†,Publishers,Willis Geo.,,37 Princes st. Leicester sq,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676#xywh=537,2203,3388,63",0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),¶,Printsellers,"Wilson Effingham,",,18Bishopsgatewithin,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676#xywh=538,2269,3363,60",0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),‖†,General Stationers; Publishers,"Wilson Charles,",,157 Leadenhall street,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676#xywh=538,2333,3382,60",0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),†*¶a,Publishers; Printers; Printsellers; Newsvenders,"Wilson John,",,78 Long acre,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676#xywh=534,2394,906,60",0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),‖a,General Stationers; Newsvenders,"Wilson John,",,51 Lisson grove north,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676#xywh=538,2457,3382,59",0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),,,Wilson Mrs. Margt.,,50 Basinghall street,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676#xywh=538,2525,3333,56",0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),†,Publishers,"Wix Henry,",,41 New Bridge st.Blackfrs,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676#xywh=534,2585,3383,60",0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),†,Publishers,Wood Wm.,,39 Tavistock st. Covent gar,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676#xywh=534,2650,3083,56",0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),¶‡,Printsellers; Fancy Stationers,Woolf Hen.,,42 Up.Berkeley st.Port.sq,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676#xywh=538,2714,3306,56",0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),†*,Publishers; Printers,Wright Wm.,,13 Prospect pl.St.Geo.rd,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676#xywh=534,2840,3250,59",0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),†,Publishers,Wright William C.,,4 Paternoster row,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676#xywh=534,2905,3318,55",0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),,,"Yates James,",,141 Goswell street,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676#xywh=542,2969,925,54",0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),a,Newsvenders,"Young Richard,",,7 York st. Sloane st,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676#xywh=523,3032,1065,55",0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),†,Publishers,"Wertheim Benjamin,",,14 Paternoster row,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676,0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),†,Publishers,Whittaker G. B.&Co.,,13 Ave Maria lane,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676,0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),†,Publishers,"Williams John,",,44 Paternoster row,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676,0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),†‡,Publishers; Fancy Stationers,Wright William N.,,60 Pall mall,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676,0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),,,"Homan & Hearne,",,25 Skinner st. Snwhll,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676#xywh=544,5795,3112,72",0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),,,"Hoppe John,",,156 Minories,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676,0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),†,Publishers,"Joseph Joshua,",,30 Minories,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676,0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),,,"Kemmish William,",,16 Lowther arcade,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676,0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),,,"Laughton James,",,46 Mansell street,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676,0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),,,"Magnus Mrs. Rosetta,",,54 Houndsditch,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676,0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),§,Librarians,Mathews H.,,47 Gt.St.Andrew st. 7 Dials,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676,0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),,,"Mayo Fred. Richard,",,99 London wall,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676,0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),,,Miller Geo.,,13 Skinner st. Snowhill,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676,0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),,,Nichols Wm.,,130 St. John's st. Smthfld,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676,0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),,,Pearcy Jas.,,105 St. John st. Smithfield,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676,0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),,,"Sammell John,",,13 Ironmonger lane,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676,0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),,,Snell J. W.,,7 Mount pi. Whitechapel rd,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676,0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),,,Swift R. & Co.,,1 Hardwick place,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676,0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),†,Publishers,Toby Joh.,,55 St. Thomas pl.Gt.Dvr.rd.,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676,0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),†,Publishers,"Wood Joseph,",,10 Wellington street,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676,0004_p16445coll4:27077.jpg
BOOKSELLERS,Booksellers in General,p. 649 (scan 677),†,Publishers,"Worms Henry,",,39 Minories,,https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27077/canvas/c676,0004_p16445coll4:27077.jpg
